latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
10.28796,-66.68331,305.2,0.5,0.7,2017-08-23,06:36,N,nominal,1.0NRT,285.8,0.8,N
9.65742,-63.53454,333.8,0.7,0.8,2017-08-23,06:36,N,nominal,1.0NRT,283,11,N
9.67416,-63.47233,303.5,0.8,0.8,2017-08-23,06:36,N,nominal,1.0NRT,286,1.7,N
9.68129,-63.47111,303,0.8,0.8,2017-08-23,06:36,N,nominal,1.0NRT,286.3,2.2,N
9.69987,-63.52636,301.8,0.7,0.8,2017-08-23,06:36,N,nominal,1.0NRT,286.4,2.4,N
9.70132,-63.53349,318.9,0.7,0.8,2017-08-23,06:36,N,nominal,1.0NRT,286.8,2.4,N
9.72339,-63.46047,302.9,0.8,0.8,2017-08-23,06:36,N,nominal,1.0NRT,285.8,6.9,N
9.73192,-63.46623,306.3,0.8,0.8,2017-08-23,06:36,N,nominal,1.0NRT,286.1,6.9,N
9.73469,-63.48005,317.7,0.8,0.8,2017-08-23,06:36,N,nominal,1.0NRT,286.4,12.9,N
9.73051,-63.45919,367,0.8,0.8,2017-08-23,06:36,N,nominal,1.0NRT,286.5,6.9,N
9.73332,-63.47322,367,0.8,0.8,2017-08-23,06:36,N,nominal,1.0NRT,286.9,12.9,N
9.74047,-63.47216,338,0.8,0.8,2017-08-23,06:36,N,nominal,1.0NRT,286.8,7.6,N
9.7391,-63.42835,304.5,0.8,0.8,2017-08-23,06:36,N,nominal,1.0NRT,286.2,1.9,N
10.05296,-64.88206,302.4,0.6,0.7,2017-08-23,06:36,N,nominal,1.0NRT,286.5,2.3,N
10.05404,-64.88766,312.7,0.6,0.7,2017-08-23,06:36,N,nominal,1.0NRT,286.5,3.6,N
10.41941,-66.95493,298.9,0.4,0.6,2017-08-23,06:36,N,nominal,1.0NRT,283.4,0.3,N
9.72739,-63.46114,367,0.8,0.8,2017-08-23,06:36,N,nominal,1.0NRT,286.3,12.8,N
10.05338,-64.88728,302.2,0.6,0.7,2017-08-23,06:36,N,nominal,1.0NRT,286.4,1.9,N
10.05436,-64.85842,304,0.6,0.7,2017-08-23,06:36,N,nominal,1.0NRT,286.5,3.9,N
10.05661,-64.86966,303.9,0.6,0.7,2017-08-23,06:36,N,nominal,1.0NRT,286.3,3,N
10.05873,-64.88026,308,0.6,0.7,2017-08-23,06:36,N,nominal,1.0NRT,286.5,5.6,N
10.06097,-64.89144,313.7,0.6,0.7,2017-08-23,06:36,N,nominal,1.0NRT,286.6,3.8,N
10.0621,-64.89709,305.6,0.6,0.7,2017-08-23,06:36,N,nominal,1.0NRT,286.7,3.8,N
10.05983,-64.88576,347,0.6,0.7,2017-08-23,06:36,N,nominal,1.0NRT,286.7,5.6,N
10.07482,-64.85916,308.9,0.6,0.7,2017-08-23,06:36,N,nominal,1.0NRT,286.7,2.2,N
9.77609,-63.26455,306.8,0.8,0.8,2017-08-23,06:36,N,nominal,1.0NRT,285.4,1.9,N
9.77757,-63.27185,310.1,0.8,0.8,2017-08-23,06:36,N,nominal,1.0NRT,285.7,1.9,N
9.8278,-63.33681,308.7,0.8,0.8,2017-08-23,06:36,N,nominal,1.0NRT,285.8,5.4,N
9.82922,-63.34393,340.4,0.8,0.8,2017-08-23,06:36,N,nominal,1.0NRT,286,10.2,N
9.85067,-63.34007,338.5,0.8,0.8,2017-08-23,06:36,N,nominal,1.0NRT,285.7,5,N
9.85781,-63.3387,315,0.8,0.8,2017-08-23,06:36,N,nominal,1.0NRT,285.7,5,N
9.77816,-63.26597,305,0.8,0.8,2017-08-23,06:36,N,nominal,1.0NRT,285.5,1.2,N
9.83036,-63.33819,329.8,0.8,0.8,2017-08-23,06:36,N,nominal,1.0NRT,285.8,5.6,N
9.83182,-63.34525,324.2,0.8,0.8,2017-08-23,06:36,N,nominal,1.0NRT,285.8,5.6,N
9.85328,-63.3415,330.8,0.8,0.8,2017-08-23,06:36,N,nominal,1.0NRT,286,5.2,N
9.97992,-63.18246,308.8,0.8,0.8,2017-08-23,06:36,N,nominal,1.0NRT,285.5,2.8,N
9.97306,-63.1781,299.2,0.8,0.8,2017-08-23,06:36,N,nominal,1.0NRT,285.1,1.8,N
9.9746,-63.18543,306,0.8,0.8,2017-08-23,06:36,N,nominal,1.0NRT,285,2.7,N
11.62056,-70.22107,325.1,0.5,0.5,2017-08-23,06:36,N,nominal,1.0NRT,293.1,18,N
11.6214,-70.22564,341.4,0.5,0.5,2017-08-23,06:36,N,nominal,1.0NRT,294,12,N
11.6259,-70.22488,309.3,0.5,0.5,2017-08-23,06:36,N,nominal,1.0NRT,293.2,12,N
11.63287,-70.23766,308.7,0.5,0.5,2017-08-23,06:36,N,nominal,1.0NRT,292.4,8.7,N
11.63206,-70.23316,341.1,0.5,0.5,2017-08-23,06:36,N,nominal,1.0NRT,294.1,8.7,N
11.73524,-70.22909,313.8,0.5,0.5,2017-08-23,06:36,N,nominal,1.0NRT,291.9,2.6,N
11.73607,-70.23363,325.4,0.5,0.5,2017-08-23,06:36,N,nominal,1.0NRT,291.7,4.3,N
11.73758,-70.19101,310.3,0.5,0.5,2017-08-23,06:36,N,nominal,1.0NRT,291.8,2.6,N
11.73921,-70.2,317,0.5,0.5,2017-08-23,06:36,N,nominal,1.0NRT,292,4.2,N
11.73841,-70.19557,334,0.5,0.5,2017-08-23,06:36,N,nominal,1.0NRT,293.5,4.2,N
11.74291,-70.19476,312.3,0.5,0.5,2017-08-23,06:36,N,nominal,1.0NRT,292.7,3.1,N
12.13029,-68.93745,322.9,0.6,0.5,2017-08-23,06:36,N,nominal,1.0NRT,288,3.8,N
10.48454,-68.11972,327.7,0.4,0.6,2017-08-23,06:36,N,nominal,1.0NRT,284,3,N
9.61884,-63.65024,305.3,0.7,0.8,2017-08-23,06:36,N,nominal,1.0NRT,284.9,1.8,N
9.62725,-63.6919,314.5,0.7,0.8,2017-08-23,06:36,N,nominal,1.0NRT,285.1,3.3,N
9.63694,-63.73989,302.7,0.7,0.8,2017-08-23,06:36,N,nominal,1.0NRT,284.3,2,N
9.64251,-63.62246,301.2,0.7,0.8,2017-08-23,06:36,N,nominal,1.0NRT,284.8,1,N
9.63977,-63.5722,298.7,0.7,0.8,2017-08-23,06:36,N,nominal,1.0NRT,280,5.7,N
9.6482,-63.61437,310.8,0.7,0.8,2017-08-23,06:36,N,nominal,1.0NRT,285.9,18.5,N
9.6523,-63.63486,314.3,0.7,0.8,2017-08-23,06:36,N,nominal,1.0NRT,286,31.5,N
9.64958,-63.62125,353.9,0.7,0.8,2017-08-23,06:36,N,nominal,1.0NRT,288.4,18.5,N
9.65095,-63.62811,367,0.7,0.8,2017-08-23,06:36,N,nominal,1.0NRT,287.2,31.5,N
9.64265,-63.54988,318.3,0.7,0.8,2017-08-23,06:36,N,nominal,1.0NRT,282.7,5.7,N
9.64549,-63.56408,315,0.7,0.8,2017-08-23,06:36,N,nominal,1.0NRT,280.7,6.7,N
9.65665,-63.62001,302.6,0.7,0.8,2017-08-23,06:36,N,nominal,1.0NRT,286.8,18.5,N
9.64408,-63.55701,332.1,0.7,0.8,2017-08-23,06:36,N,nominal,1.0NRT,281.8,6.7,N
9.64689,-63.5711,341,0.7,0.8,2017-08-23,06:36,N,nominal,1.0NRT,282.3,5.7,N
9.64551,-63.52734,300.6,0.8,0.8,2017-08-23,06:36,N,nominal,1.0NRT,282.2,9.1,N
9.65119,-63.55588,301,0.7,0.8,2017-08-23,06:36,N,nominal,1.0NRT,281.8,16.2,N
9.65821,-63.59114,307.1,0.7,0.8,2017-08-23,06:36,N,nominal,1.0NRT,286.4,2.4,N
9.65261,-63.56298,355.7,0.7,0.8,2017-08-23,06:36,N,nominal,1.0NRT,282.8,16.2,N
9.65401,-63.57002,339.1,0.7,0.8,2017-08-23,06:36,N,nominal,1.0NRT,284.6,16.9,N
9.65263,-63.52618,314.1,0.8,0.8,2017-08-23,06:36,N,nominal,1.0NRT,282.9,9.1,N
9.65546,-63.54044,302.5,0.7,0.8,2017-08-23,06:36,N,nominal,1.0NRT,282.7,11.3,N
9.65405,-63.53331,367,0.8,0.8,2017-08-23,06:36,N,nominal,1.0NRT,283.2,9.1,N
9.66115,-63.56904,320.1,0.7,0.8,2017-08-23,06:36,N,nominal,1.0NRT,286,16.9,N
10.28875,-66.68047,302.6,0.5,0.7,2017-08-23,06:36,N,nominal,1.0NRT,285.9,1.3,N
9.64495,-63.61649,306,0.7,0.8,2017-08-23,06:36,N,nominal,1.0NRT,285,1.9,N
9.64637,-63.62336,318.6,0.7,0.8,2017-08-23,06:36,N,nominal,1.0NRT,286.3,10.1,N
9.64778,-63.63018,367,0.7,0.8,2017-08-23,06:36,N,nominal,1.0NRT,286.8,10.1,N
9.64045,-63.55925,316.7,0.7,0.8,2017-08-23,06:36,N,nominal,1.0NRT,281.4,4.8,N
9.64191,-63.5663,304.3,0.7,0.8,2017-08-23,06:36,N,nominal,1.0NRT,280.3,11.6,N
9.65202,-63.61527,309.9,0.7,0.8,2017-08-23,06:36,N,nominal,1.0NRT,286.5,16.9,N
9.63899,-63.55217,328.3,0.7,0.8,2017-08-23,06:36,N,nominal,1.0NRT,282.4,4.8,N
9.64336,-63.57331,339.7,0.7,0.8,2017-08-23,06:36,N,nominal,1.0NRT,282.3,11.6,N
9.65345,-63.62218,367,0.7,0.8,2017-08-23,06:36,N,nominal,1.0NRT,289.3,32.6,N
9.65486,-63.62903,339.6,0.7,0.8,2017-08-23,06:36,N,nominal,1.0NRT,287.1,32.6,N
9.64612,-63.5511,305.8,0.7,0.8,2017-08-23,06:36,N,nominal,1.0NRT,282.4,4.8,N
9.64758,-63.5582,311.5,0.7,0.8,2017-08-23,06:36,N,nominal,1.0NRT,282,4.8,N
9.65048,-63.57223,311.2,0.7,0.8,2017-08-23,06:36,N,nominal,1.0NRT,284.5,11.6,N
9.65481,-63.59326,304.8,0.7,0.8,2017-08-23,06:36,N,nominal,1.0NRT,286.6,2.6,N
9.64903,-63.56523,367,0.7,0.8,2017-08-23,06:36,N,nominal,1.0NRT,282.4,11.6,N
9.65616,-63.56419,314.6,0.7,0.8,2017-08-23,06:36,N,nominal,1.0NRT,283.2,5.3,N
9.64884,-63.5286,327.4,0.8,0.8,2017-08-23,06:36,N,nominal,1.0NRT,282.3,6.5,N
9.65032,-63.53577,340,0.7,0.8,2017-08-23,06:36,N,nominal,1.0NRT,282.2,11,N
9.65761,-63.57125,342.2,0.7,0.8,2017-08-23,06:36,N,nominal,1.0NRT,285.8,5.3,N
9.65596,-63.52744,319.4,0.8,0.8,2017-08-23,06:36,N,nominal,1.0NRT,283.1,6.5,N
-31.44281,-64.42024,367,0.4,0.4,2017-08-23,05:06,N,nominal,1.0NRT,252.3,14.1,N
-31.44201,-64.4247,328,0.4,0.4,2017-08-23,05:06,N,nominal,1.0NRT,235.9,4.8,N
-31.44015,-64.41497,339.5,0.4,0.4,2017-08-23,05:06,N,nominal,1.0NRT,237.6,14.1,N
-31.43937,-64.41934,348,0.4,0.4,2017-08-23,05:06,N,nominal,1.0NRT,239.2,14.1,N
-31.43858,-64.42378,326.1,0.4,0.4,2017-08-23,05:06,N,nominal,1.0NRT,233.4,4.8,N
-30.7134,-60.85839,295.5,0.4,0.4,2017-08-23,05:06,N,nominal,1.0NRT,273.9,0.5,N
-24.17448,-60.30718,306.7,0.4,0.4,2017-08-23,05:06,N,nominal,1.0NRT,286.7,0.6,N
-24.17387,-60.31098,311.8,0.4,0.4,2017-08-23,05:06,N,nominal,1.0NRT,287.1,1.2,N
-24.4345,-58.59769,322.4,0.4,0.4,2017-08-23,05:06,N,nominal,1.0NRT,288.5,2.2,N
-24.29495,-59.18237,321.3,0.4,0.4,2017-08-23,05:06,N,nominal,1.0NRT,288.3,1.7,N
-24.20979,-59.55938,301.9,0.4,0.4,2017-08-23,05:06,N,nominal,1.0NRT,288.2,2.3,N
-24.2092,-59.56318,328.4,0.4,0.4,2017-08-23,05:06,N,nominal,1.0NRT,289.2,2.3,N
-24.20469,-59.57018,313.1,0.4,0.4,2017-08-23,05:06,N,nominal,1.0NRT,289.8,1.2,N
-24.20587,-59.56257,328.1,0.4,0.4,2017-08-23,05:06,N,nominal,1.0NRT,289.7,2.3,N
-24.1261,-59.58014,300.8,0.4,0.4,2017-08-23,05:06,N,nominal,1.0NRT,288.8,0.5,N
-24.12277,-59.57952,301.9,0.4,0.4,2017-08-23,05:06,N,nominal,1.0NRT,289.2,0.5,N
-24.20772,-58.8629,307.2,0.4,0.4,2017-08-23,05:06,N,nominal,1.0NRT,287.8,0.7,N
-24.20714,-58.86677,311.6,0.4,0.4,2017-08-23,05:06,N,nominal,1.0NRT,289,1.1,N
-24.20656,-58.87064,304.1,0.4,0.4,2017-08-23,05:06,N,nominal,1.0NRT,287.5,1.1,N
-24.20599,-58.87451,341.8,0.4,0.4,2017-08-23,05:06,N,nominal,1.0NRT,290.2,4.5,N
-24.36294,-56.94613,314.5,0.4,0.4,2017-08-23,05:06,N,nominal,1.0NRT,290.1,1.5,N
-24.35998,-56.94112,303,0.4,0.4,2017-08-23,05:06,N,nominal,1.0NRT,290,0.7,N
-23.65274,-61.34315,317.9,0.4,0.4,2017-08-23,05:06,N,nominal,1.0NRT,288.1,1.4,N
-23.64935,-61.34248,315.6,0.4,0.4,2017-08-23,05:06,N,nominal,1.0NRT,288.8,1.4,N
-23.11032,-64.31548,315.4,0.5,0.4,2017-08-23,05:06,N,nominal,1.0NRT,283.8,2.8,N
-23.10265,-64.31378,303,0.5,0.4,2017-08-23,05:06,N,nominal,1.0NRT,282.3,0.8,N
-23.9803,-58.96223,302.7,0.4,0.4,2017-08-23,05:06,N,nominal,1.0NRT,288.9,0.6,N
-24.08123,-57.9689,300.4,0.4,0.4,2017-08-23,05:06,N,nominal,1.0NRT,288.4,0.4,N
-24.0778,-57.96831,304.1,0.4,0.4,2017-08-23,05:06,N,nominal,1.0NRT,288.4,0.4,N
-24.07604,-57.98042,333.5,0.4,0.4,2017-08-23,05:06,N,nominal,1.0NRT,289.4,3.1,N
-24.07546,-57.98446,328.3,0.4,0.4,2017-08-23,05:06,N,nominal,1.0NRT,289.6,3.1,N
-23.51678,-61.12904,307.7,0.4,0.4,2017-08-23,05:06,N,nominal,1.0NRT,290.1,1,N
-23.51341,-61.12838,342,0.4,0.4,2017-08-23,05:06,N,nominal,1.0NRT,293.9,3.8,N
-23.51004,-61.12771,301.5,0.4,0.4,2017-08-23,05:06,N,nominal,1.0NRT,290.6,3.8,N
-24.03627,-57.40648,303.1,0.4,0.4,2017-08-23,05:06,N,nominal,1.0NRT,289.3,0.6,N
-23.51349,-60.76997,308.1,0.4,0.4,2017-08-23,05:06,N,nominal,1.0NRT,291.7,1.1,N
-23.51014,-60.76933,315.7,0.4,0.4,2017-08-23,05:06,N,nominal,1.0NRT,292.5,1.6,N
-23.50742,-60.76484,304.3,0.4,0.4,2017-08-23,05:06,N,nominal,1.0NRT,291.2,0.4,N
-23.50407,-60.76419,301.6,0.4,0.4,2017-08-23,05:06,N,nominal,1.0NRT,290.8,0.8,N
-23.50156,-60.77953,305.1,0.4,0.4,2017-08-23,05:06,N,nominal,1.0NRT,292,4.3,N
-23.50575,-60.73291,310.3,0.4,0.4,2017-08-23,05:06,N,nominal,1.0NRT,292.1,0.9,N
-23.50072,-60.76355,313.2,0.4,0.4,2017-08-23,05:06,N,nominal,1.0NRT,291.7,0.8,N
-23.5001,-60.76738,318.6,0.4,0.4,2017-08-23,05:06,N,nominal,1.0NRT,292.7,1.4,N
-23.49947,-60.77121,304.8,0.4,0.4,2017-08-23,05:06,N,nominal,1.0NRT,292.2,1.4,N
-23.49883,-60.77505,351.6,0.4,0.4,2017-08-23,05:06,N,nominal,1.0NRT,296.8,4.3,N
-23.49821,-60.77888,326,0.4,0.4,2017-08-23,05:06,N,nominal,1.0NRT,292.5,4.3,N
-23.50178,-60.73609,308.8,0.4,0.4,2017-08-23,05:06,N,nominal,1.0NRT,292.3,1.6,N
-27.64985,-59.2471,344.9,0.4,0.4,2017-08-23,05:06,N,nominal,1.0NRT,286.1,5.8,N
-27.64705,-59.2424,316.5,0.4,0.4,2017-08-23,05:06,N,nominal,1.0NRT,284.9,1.7,N
-27.64645,-59.24648,325,0.4,0.4,2017-08-23,05:06,N,nominal,1.0NRT,284.8,1.7,N
-26.75482,-64.46944,367,0.5,0.4,2017-08-23,05:06,N,nominal,1.0NRT,271.9,12.4,N
-26.75295,-64.45902,301.4,0.5,0.4,2017-08-23,05:06,N,nominal,1.0NRT,270.9,1.4,N
-26.75116,-64.46858,335.3,0.5,0.4,2017-08-23,05:06,N,nominal,1.0NRT,269.2,4.9,N
-27.32701,-61.03591,302,0.4,0.4,2017-08-23,05:06,N,nominal,1.0NRT,286.2,0.6,N
-26.73893,-64.41867,326.3,0.5,0.4,2017-08-23,05:06,N,nominal,1.0NRT,279.1,4.1,N
-26.73701,-64.40828,299.3,0.5,0.4,2017-08-23,05:06,N,nominal,1.0NRT,274.1,1,N
-26.73614,-64.41305,314.7,0.5,0.4,2017-08-23,05:06,N,nominal,1.0NRT,275.9,1,N
-26.73527,-64.41782,345.3,0.5,0.4,2017-08-23,05:06,N,nominal,1.0NRT,280.4,6.2,N
-26.95023,-62.76036,296.1,0.4,0.4,2017-08-23,05:06,N,nominal,1.0NRT,278.2,0.3,N
-26.68885,-63.90953,296.3,0.5,0.4,2017-08-23,05:06,N,nominal,1.0NRT,282.8,0.5,N
-26.88691,-62.70473,300.2,0.4,0.4,2017-08-23,05:06,N,nominal,1.0NRT,279.6,0.6,N
-27.10353,-61.32586,324.2,0.4,0.4,2017-08-23,05:06,N,nominal,1.0NRT,288.8,5.6,N
-27.10083,-61.32127,309,0.4,0.4,2017-08-23,05:06,N,nominal,1.0NRT,288,5.6,N
-27.09892,-61.333,318.5,0.4,0.4,2017-08-23,05:06,N,nominal,1.0NRT,290,2.7,N
-27.10019,-61.32518,367,0.4,0.4,2017-08-23,05:06,N,nominal,1.0NRT,298.8,5.6,N
-27.09956,-61.32909,330.3,0.4,0.4,2017-08-23,05:06,N,nominal,1.0NRT,290.6,2.7,N
-27.09749,-61.32059,344,0.4,0.4,2017-08-23,05:06,N,nominal,1.0NRT,295.4,6.3,N
-27.09686,-61.3245,367,0.4,0.4,2017-08-23,05:06,N,nominal,1.0NRT,297.9,6.3,N
-27.09622,-61.3284,341.4,0.4,0.4,2017-08-23,05:06,N,nominal,1.0NRT,291.3,4.3,N
-27.09559,-61.33232,333.2,0.4,0.4,2017-08-23,05:06,N,nominal,1.0NRT,290.8,4.3,N
-27.09416,-61.31992,302.2,0.4,0.4,2017-08-23,05:06,N,nominal,1.0NRT,288.7,6.3,N
-27.09352,-61.32383,337.8,0.4,0.4,2017-08-23,05:06,N,nominal,1.0NRT,292.1,6.3,N
-27.09289,-61.32774,345.8,0.4,0.4,2017-08-23,05:06,N,nominal,1.0NRT,292.4,4.3,N
-24.54855,-63.47223,319.5,0.5,0.4,2017-08-23,05:06,N,nominal,1.0NRT,286.3,2.8,N
-24.54772,-63.47676,304.7,0.5,0.4,2017-08-23,05:06,N,nominal,1.0NRT,284.1,1.2,N
