latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
-21.76835,-58.41961,300.3,0.4,0.6,2017-08-21,05:42,N,nominal,1.0NRT,280.5,1.6,N
-21.76762,-58.42762,316.8,0.4,0.6,2017-08-21,05:42,N,nominal,1.0NRT,281.3,2.9,N
-21.76798,-58.42362,323.6,0.4,0.6,2017-08-21,05:42,N,nominal,1.0NRT,281.9,1.6,N
-21.76726,-58.43162,334.6,0.4,0.6,2017-08-21,05:42,N,nominal,1.0NRT,282.4,2.9,N
-21.76236,-58.42297,296.7,0.4,0.6,2017-08-21,05:42,N,nominal,1.0NRT,280.7,1,N
-21.762,-58.42698,309.6,0.4,0.6,2017-08-21,05:42,N,nominal,1.0NRT,282.8,2.7,N
-21.76128,-58.43499,306.3,0.4,0.6,2017-08-21,05:42,N,nominal,1.0NRT,280.4,2.9,N
-21.76164,-58.431,339.2,0.4,0.6,2017-08-21,05:42,N,nominal,1.0NRT,286.3,2.7,N
-21.77049,-58.41995,300.5,0.4,0.6,2017-08-21,05:42,N,nominal,1.0NRT,280.3,1.3,N
-21.7701,-58.42395,303,0.4,0.6,2017-08-21,05:42,N,nominal,1.0NRT,280.1,1.3,N
-21.76971,-58.42794,299.6,0.4,0.6,2017-08-21,05:42,N,nominal,1.0NRT,280.1,2.8,N
-21.76932,-58.43193,303.3,0.4,0.6,2017-08-21,05:42,N,nominal,1.0NRT,280.1,2.8,N
-21.76448,-58.42331,319.3,0.4,0.6,2017-08-21,05:42,N,nominal,1.0NRT,282,1.3,N
-21.76332,-58.4353,311.7,0.4,0.6,2017-08-21,05:42,N,nominal,1.0NRT,280.8,5.2,N
-21.76409,-58.42733,321.9,0.4,0.6,2017-08-21,05:42,N,nominal,1.0NRT,283.4,2.8,N
-21.7637,-58.43132,352.6,0.4,0.6,2017-08-21,05:42,N,nominal,1.0NRT,288.1,2.8,N
-21.2401,-62.14661,302.6,0.5,0.5,2017-08-21,05:42,N,nominal,1.0NRT,279.6,1.2,N
-21.23956,-62.1511,303.7,0.5,0.5,2017-08-21,05:42,N,nominal,1.0NRT,281,1.2,N
-21.23571,-62.14603,301,0.5,0.5,2017-08-21,05:42,N,nominal,1.0NRT,281.2,1.2,N
-21.23517,-62.15051,311.9,0.5,0.5,2017-08-21,05:42,N,nominal,1.0NRT,280.8,1.2,N
-21.16078,-60.46148,318.8,0.6,0.5,2017-08-21,05:42,N,nominal,1.0NRT,281.6,5.3,N
-21.16017,-60.46723,335.5,0.6,0.5,2017-08-21,05:42,N,nominal,1.0NRT,282.1,4.1,N
-21.15528,-60.46661,301.9,0.6,0.5,2017-08-21,05:42,N,nominal,1.0NRT,282.3,4.1,N
-20.54483,-60.2081,306.2,0.6,0.5,2017-08-21,05:42,N,nominal,1.0NRT,281.7,2.2,N
-19.59819,-59.44363,295.6,0.3,0.6,2017-08-21,05:42,N,nominal,1.0NRT,282.8,1.7,N
-19.59887,-59.43732,333,0.3,0.6,2017-08-21,05:42,N,nominal,1.0NRT,284.2,2.5,N
-19.59853,-59.44047,339.5,0.3,0.6,2017-08-21,05:42,N,nominal,1.0NRT,283.8,2.5,N
-19.59373,-59.4367,302.1,0.3,0.6,2017-08-21,05:42,N,nominal,1.0NRT,283.5,0.5,N
-19.5934,-59.43987,302.2,0.3,0.6,2017-08-21,05:42,N,nominal,1.0NRT,283.2,0.5,N
-17.72313,-66.29307,299.8,0.4,0.4,2017-08-21,05:42,N,nominal,1.0NRT,284.3,0.7,N
-17.87375,-62.58094,313,0.4,0.5,2017-08-21,05:42,N,nominal,1.0NRT,281.7,1.1,N
-17.87326,-62.58468,301.6,0.4,0.5,2017-08-21,05:42,N,nominal,1.0NRT,283.8,1.1,N
-17.86967,-62.58036,308.1,0.4,0.5,2017-08-21,05:42,N,nominal,1.0NRT,286.5,1.2,N
-17.86918,-62.58411,303.4,0.4,0.5,2017-08-21,05:42,N,nominal,1.0NRT,286.3,1.2,N
-18.15767,-59.44379,309.3,0.6,0.6,2017-08-21,05:42,N,nominal,1.0NRT,284.9,1.5,N
-17.68904,-62.57553,303.4,0.4,0.5,2017-08-21,05:42,N,nominal,1.0NRT,288.5,0.8,N
-16.29284,-71.52278,334.5,0.5,0.4,2017-08-21,05:42,N,nominal,1.0NRT,279.4,6.3,N
-16.25673,-71.68497,299.5,0.5,0.4,2017-08-21,05:42,N,nominal,1.0NRT,280.4,1.2,N
-17.68113,-62.35104,309.8,0.4,0.5,2017-08-21,05:42,N,nominal,1.0NRT,287.2,0.9,N
-17.53618,-63.14457,296.7,0.5,0.4,2017-08-21,05:42,N,nominal,1.0NRT,285.3,1.5,N
-17.74192,-61.06787,337.5,0.5,0.5,2017-08-21,05:42,N,nominal,1.0NRT,287.3,3,N
-17.79233,-60.25896,295.4,0.5,0.5,2017-08-21,05:42,N,nominal,1.0NRT,284.8,0.6,N
-17.78759,-60.25833,296.7,0.5,0.5,2017-08-21,05:42,N,nominal,1.0NRT,285.3,0.6,N
-16.64594,-68.31747,307.8,0.4,0.4,2017-08-21,05:42,N,nominal,1.0NRT,274.8,1,N
-17.71021,-60.21335,317.1,0.6,0.5,2017-08-21,05:42,N,nominal,1.0NRT,286.7,1.5,N
-17.70608,-60.2074,297.4,0.6,0.5,2017-08-21,05:42,N,nominal,1.0NRT,285.6,1.5,N
-17.70546,-60.21271,306.9,0.6,0.5,2017-08-21,05:42,N,nominal,1.0NRT,285.9,1.5,N
-17.70195,-60.20142,301.2,0.6,0.5,2017-08-21,05:42,N,nominal,1.0NRT,285.7,0.5,N
-17.70133,-60.20677,303.4,0.6,0.5,2017-08-21,05:42,N,nominal,1.0NRT,286.2,1.4,N
-17.69596,-60.21144,306.6,0.6,0.5,2017-08-21,05:42,N,nominal,1.0NRT,286.1,1.4,N
-17.69121,-60.21077,296.9,0.6,0.5,2017-08-21,05:42,N,nominal,1.0NRT,285.3,0.6,N
-17.68646,-60.21011,297.9,0.6,0.5,2017-08-21,05:42,N,nominal,1.0NRT,285.8,0.6,N
-17.65964,-60.27549,296,0.5,0.5,2017-08-21,05:42,N,nominal,1.0NRT,285.5,0.8,N
-17.66397,-60.27517,296.3,0.5,0.5,2017-08-21,05:42,N,nominal,1.0NRT,284.8,0.4,N
-17.65924,-60.27453,297.2,0.5,0.5,2017-08-21,05:42,N,nominal,1.0NRT,285.6,0.4,N
-17.58859,-60.46301,305.7,0.5,0.5,2017-08-21,05:42,N,nominal,1.0NRT,286.4,1.1,N
-17.58454,-60.45734,309.3,0.5,0.5,2017-08-21,05:42,N,nominal,1.0NRT,285.9,1.6,N
-17.58393,-60.4624,316.3,0.5,0.5,2017-08-21,05:42,N,nominal,1.0NRT,285.9,1.6,N
-17.19371,-63.15144,309.5,0.5,0.4,2017-08-21,05:42,N,nominal,1.0NRT,286.2,2.1,N
-17.18981,-63.15086,320,0.5,0.4,2017-08-21,05:42,N,nominal,1.0NRT,287.9,2.1,N
-17.18977,-63.14926,313.9,0.5,0.4,2017-08-21,05:42,N,nominal,1.0NRT,285.7,2,N
-15.78816,-71.85944,303.7,0.5,0.4,2017-08-21,05:42,N,nominal,1.0NRT,263.8,2.3,N
-15.78428,-71.85899,332.9,0.5,0.4,2017-08-21,05:42,N,nominal,1.0NRT,276.9,6.9,N
-17.427,-60.76022,323.2,0.5,0.5,2017-08-21,05:42,N,nominal,1.0NRT,286.5,2.8,N
-17.39501,-60.63814,299.2,0.5,0.5,2017-08-21,05:42,N,nominal,1.0NRT,285.6,0.8,N
-17.26005,-61.46558,303.2,0.5,0.5,2017-08-21,05:42,N,nominal,1.0NRT,285.9,1,N
-17.2595,-61.46991,296.8,0.5,0.5,2017-08-21,05:42,N,nominal,1.0NRT,286,0.9,N
-17.25571,-61.46496,319,0.5,0.5,2017-08-21,05:42,N,nominal,1.0NRT,286,1.8,N
-15.14193,-73.19007,302.8,0.4,0.5,2017-08-21,05:42,N,nominal,1.0NRT,273.7,2.2,N
-15.14123,-73.19379,297.7,0.4,0.5,2017-08-21,05:42,N,nominal,1.0NRT,274.4,2.2,N
-15.13779,-73.18883,320.4,0.4,0.5,2017-08-21,05:42,N,nominal,1.0NRT,277.6,2.2,N
-15.13708,-73.19261,321,0.4,0.5,2017-08-21,05:42,N,nominal,1.0NRT,277.4,2.2,N
-15.1422,-73.1913,300.2,0.4,0.5,2017-08-21,05:42,N,nominal,1.0NRT,274.1,1.3,N
-15.13737,-73.19389,313.3,0.4,0.5,2017-08-21,05:42,N,nominal,1.0NRT,275.9,3.7,N
-15.13806,-73.19006,337.1,0.4,0.5,2017-08-21,05:42,N,nominal,1.0NRT,279.7,3.7,N
-15.13392,-73.18881,329.1,0.4,0.5,2017-08-21,05:42,N,nominal,1.0NRT,279.7,3.7,N
-15.13039,-73.18424,311,0.4,0.5,2017-08-21,05:42,N,nominal,1.0NRT,273.9,2.5,N
-15.12977,-73.18764,339.8,0.4,0.5,2017-08-21,05:42,N,nominal,1.0NRT,277.7,5.5,N
-15.12558,-73.18667,319.3,0.4,0.5,2017-08-21,05:42,N,nominal,1.0NRT,273.3,5.5,N
-15.12489,-73.19044,337.6,0.4,0.5,2017-08-21,05:42,N,nominal,1.0NRT,278.6,5.5,N
-15.74981,-64.14847,353.7,0.5,0.4,2017-08-21,05:42,N,nominal,1.0NRT,290.6,7.6,N
-15.74921,-64.15279,346.2,0.5,0.4,2017-08-21,05:42,N,nominal,1.0NRT,289.1,5.7,N
-15.7486,-64.15711,329.7,0.5,0.4,2017-08-21,05:42,N,nominal,1.0NRT,288.6,5.7,N
-15.74967,-64.14596,324.5,0.5,0.4,2017-08-21,05:42,N,nominal,1.0NRT,288.4,6.2,N
-15.74905,-64.15028,367,0.5,0.4,2017-08-21,05:42,N,nominal,1.0NRT,291.2,6.2,N
-15.74842,-64.1546,354.9,0.5,0.4,2017-08-21,05:42,N,nominal,1.0NRT,289.9,6.8,N
-15.7478,-64.15891,336.8,0.5,0.4,2017-08-21,05:42,N,nominal,1.0NRT,288.8,6.8,N
-15.74479,-64.15405,345.9,0.5,0.4,2017-08-21,05:42,N,nominal,1.0NRT,289.6,6.8,N
-15.74417,-64.15836,354.7,0.5,0.4,2017-08-21,05:42,N,nominal,1.0NRT,292.1,6.8,N
-15.74355,-64.16267,343,0.5,0.4,2017-08-21,05:42,N,nominal,1.0NRT,291.1,7.6,N
-15.48988,-64.64417,328.7,0.4,0.4,2017-08-21,05:42,N,nominal,1.0NRT,288.6,1.1,N
-15.38603,-63.98994,300.9,0.5,0.4,2017-08-21,05:42,N,nominal,1.0NRT,289.4,1.1,N
-15.27374,-64.12447,320.3,0.5,0.4,2017-08-21,05:42,N,nominal,1.0NRT,288.8,2.1,N
-15.26652,-64.12337,307.7,0.5,0.4,2017-08-21,05:42,N,nominal,1.0NRT,287.8,0.7,N
-15.16504,-63.87152,296.9,0.5,0.4,2017-08-21,05:42,N,nominal,1.0NRT,280.3,1.2,N
-14.62762,-53.16839,318.2,0.7,0.8,2017-08-21,05:42,N,nominal,1.0NRT,281.5,9.5,N
-14.61984,-53.17437,299.5,0.7,0.8,2017-08-21,05:42,N,nominal,1.0NRT,278.2,12.9,N
-14.6205,-53.16752,348,0.7,0.8,2017-08-21,05:42,N,nominal,1.0NRT,282.2,9.5,N
-14.63249,-53.16418,300,0.7,0.8,2017-08-21,05:42,N,nominal,1.0NRT,280.7,3,N
-14.62466,-53.17026,347.1,0.7,0.8,2017-08-21,05:42,N,nominal,1.0NRT,281.9,9.9,N
-14.61754,-53.16951,322.6,0.7,0.8,2017-08-21,05:42,N,nominal,1.0NRT,280.9,9.9,N
-14.30874,-53.31529,303.3,0.7,0.8,2017-08-21,05:42,N,nominal,1.0NRT,270.1,2.8,N
-14.30171,-53.31436,327.9,0.7,0.8,2017-08-21,05:42,N,nominal,1.0NRT,273.5,6.3,N
-14.3037,-53.31544,332,0.7,0.8,2017-08-21,05:42,N,nominal,1.0NRT,273.9,6.5,N
-12.43396,-58.32458,313.2,0.6,0.6,2017-08-21,05:42,N,nominal,1.0NRT,277.3,2.3,N
-12.43323,-58.33027,313.4,0.6,0.6,2017-08-21,05:42,N,nominal,1.0NRT,277,3.4,N
-12.356,-53.29221,310.9,0.7,0.8,2017-08-21,05:42,N,nominal,1.0NRT,273.9,3.9,N
-12.35529,-53.29868,300.4,0.7,0.8,2017-08-21,05:42,N,nominal,1.0NRT,275.7,3.9,N
-12.34909,-53.29138,301.6,0.7,0.8,2017-08-21,05:42,N,nominal,1.0NRT,270.2,2.9,N
-12.18054,-53.24118,297.1,0.7,0.8,2017-08-21,05:42,N,nominal,1.0NRT,275.4,1.4,N
-12.17983,-53.24751,311.3,0.7,0.8,2017-08-21,05:42,N,nominal,1.0NRT,276.1,2.3,N
-12.17291,-53.24678,320,0.7,0.8,2017-08-21,05:42,N,nominal,1.0NRT,276.5,2.6,N
-12.166,-53.24599,301.9,0.7,0.8,2017-08-21,05:42,N,nominal,1.0NRT,276.5,2.6,N
-11.57975,-54.64893,345.1,0.5,0.7,2017-08-21,05:42,N,nominal,1.0NRT,288.5,3.4,N
-11.57344,-54.64811,309.6,0.5,0.7,2017-08-21,05:42,N,nominal,1.0NRT,287.9,3.4,N
-10.24963,-61.92773,303.7,0.5,0.4,2017-08-21,05:42,N,nominal,1.0NRT,269.8,1.2,N
-10.24768,-61.9254,310.7,0.5,0.4,2017-08-21,05:42,N,nominal,1.0NRT,270.3,1.4,N
-10.05092,-62.37493,304,0.5,0.4,2017-08-21,05:42,N,nominal,1.0NRT,279.5,0.8,N
-10.24366,-59.21956,319.9,0.5,0.5,2017-08-21,05:42,N,nominal,1.0NRT,252.6,6.7,N
-10.24236,-59.22919,304.7,0.5,0.5,2017-08-21,05:42,N,nominal,1.0NRT,258.7,4.3,N
-3.14017,-60.80914,310.9,0.5,0.4,2017-08-21,05:36,N,nominal,1.0NRT,292,1.6,N
-3.72345,-53.69482,303.8,0.5,0.7,2017-08-21,05:36,N,nominal,1.0NRT,288.1,1,N
-3.71743,-53.69384,302.7,0.5,0.7,2017-08-21,05:36,N,nominal,1.0NRT,287.4,0.8,N
-3.39355,-54.8727,305.6,0.4,0.6,2017-08-21,05:36,N,nominal,1.0NRT,287.2,1.1,N
-2.98798,-54.09452,313,0.4,0.6,2017-08-21,05:36,N,nominal,1.0NRT,288.8,3.5,N
-2.9886,-54.09043,337.4,0.4,0.6,2017-08-21,05:36,N,nominal,1.0NRT,289.4,3.5,N
-3.34515,-50.66664,296.9,0.8,0.8,2017-08-21,05:36,N,nominal,1.0NRT,278.2,1.3,N
-3.3441,-50.67393,305.7,0.8,0.8,2017-08-21,05:36,N,nominal,1.0NRT,278.6,1.3,N
-3.33687,-50.673,301,0.8,0.8,2017-08-21,05:36,N,nominal,1.0NRT,278.8,1.3,N
-3.34259,-50.66756,299.6,0.8,0.8,2017-08-21,05:36,N,nominal,1.0NRT,278.9,2.6,N
-3.34151,-50.67477,307.7,0.8,0.8,2017-08-21,05:36,N,nominal,1.0NRT,279.3,4,N
-2.61581,-54.77732,313,0.4,0.6,2017-08-21,05:36,N,nominal,1.0NRT,291.5,1,N
-2.61028,-54.77647,306.5,0.4,0.6,2017-08-21,05:36,N,nominal,1.0NRT,291.6,1,N
-3.04715,-50.39165,330.6,0.8,0.8,2017-08-21,05:36,N,nominal,1.0NRT,279.6,17.9,N
-3.03983,-50.39074,316.8,0.8,0.8,2017-08-21,05:36,N,nominal,1.0NRT,280.8,10.9,N
-3.04672,-50.39377,312.4,0.8,0.8,2017-08-21,05:36,N,nominal,1.0NRT,279.9,12.7,N
-3.04783,-50.38639,352.2,0.8,0.8,2017-08-21,05:36,N,nominal,1.0NRT,281.2,12.7,N
-3.0394,-50.39287,307.5,0.8,0.8,2017-08-21,05:36,N,nominal,1.0NRT,280.3,7.5,N
-3.04051,-50.38545,327.3,0.8,0.8,2017-08-21,05:36,N,nominal,1.0NRT,281.1,7.5,N
-1.44838,-60.25072,305.4,0.5,0.4,2017-08-21,05:36,N,nominal,1.0NRT,289.5,0.8,N
-1.70294,-55.63277,306.7,0.3,0.6,2017-08-21,05:36,N,nominal,1.0NRT,290.6,1.1,N
